id,first_name,middle_name,last_name,email,address_line_1,address_line_2,address_village,address_zip,ID_type,ID_num,date_issued,date_expired,height,weight,hair,eye,sex,class,endorsements,restrictions,dob
515,Howard,Daniel,Mcdonald,dmcdonaldea@springer.com,97359 Helena Court,85495 Continental Hill,Chalan Pago/Ordot,96918,Guam ID Card,6161919813,6/21/1974,1/26/1924,7.835,172.54,Aquamarine,Orange,Male,Operator,AB,Z,10/17/2011
516,Barbara,Joan,Bennett,jbennetteb@mediafire.com,6 Graceland Place,79 Loeprich Plaza,Yona,96917,Guam ID Card,7733871360,8/8/1963,1/13/2019,6.025,264.46,Fuscia,Yellow,Female,Master,ABCD,ZY,12/23/2007
517,Peter,Douglas,Russell,drussellec@tripadvisor.com,7115 Monument Street,362 Thackeray Terrace,Mongmong/Toto/Maite,"",Guam ID Card,7338324289,5/4/1969,1/23/1997,4.548,163.51,Indigo,Purple,Male,Master,AB,ZYX,11/22/1955
518,Nicholas,Philip,Jordan,pjordaned@wikia.com,936 Del Mar Park,73 Grover Crossing,inajana,96916,Guam ID Card,10519586239,3/25/1916,8/23/1937,4.902,232.29,Puce,Fuscia,Male,Chauffeur,ABC,ZYX,1/20/1978
519,Diane,Sara,Ward,swardee@mysql.com,8 School Alley,77721 Stone Corner Court,Barrigada,96930,Guam ID Card,1368546147,2/18/2015,10/8/1960,7.282,83.7,Orange,Teal,Female,Chauffeur,A,Z,10/9/2002
520,Brandon,David,Pierce,dpierceef@surveymonkey.com,433 Monica Court,793 Fuller Lane,Agat,96913,Guam Drivers License,10627389328,8/3/1949,4/4/1965,4.148,199.0,Aquamarine,Red,Male,Chauffeur,AB,Z,10/20/1981
521,Arthur,Jonathan,Woods,jwoodseg@behance.net,6068 Cottonwood Plaza,169 Acker Park,Barrigada,96916,Guam Drivers License,4543485819,7/6/1951,10/25/1997,4.95,244.13,Turquoise,Blue,Male,Master,ABC,ZYX,5/1/1958
522,Anne,Sandra,Schmidt,sschmidteh@cafepress.com,868 Sundown Point,9 Anzinger Drive,Mongmong/Toto/Maite,96913,Guam Drivers License,6442254753,2/19/1949,6/4/2014,6.826,149.4,Orange,Fuscia,Female,Master,AB,ZY,4/23/2006
523,Lawrence,Patrick,Lopez,plopezei@sciencedirect.com,955 Warrior Crossing,969 David Junction,Talofofo,96926,Guam ID Card,9579621335,10/10/1960,11/26/1967,5.057,338.55,Purple,Violet,Male,Operator,A,Z,12/30/1986
524,Emily,Carolyn,Simmons,csimmonsej@typepad.com,20 Barnett Court,6262 Fordem Circle,Merizo,96932,Guam Drivers License,8520960770,10/15/1931,8/6/1955,5.414,107.86,Turquoise,Turquoise,Female,Chauffeur,ABCD,ZYX,1/24/2007
525,Alan,Jason,Freeman,jfreemanek@unicef.org,7494 Pearson Trail,79 Eliot Lane,Yona,96919,Guam Drivers License,7928377460,10/11/1973,3/29/1985,4.572,124.67,Teal,Red,Male,Operator,ABCD,ZY,7/31/1960
526,Bobby,Michael,Morris,mmorrisel@purevolume.com,62301 Judy Terrace,37 Sycamore Trail,Inarajan,96927,Guam ID Card,2467848364,10/7/1917,4/19/1965,7.237,258.86,Teal,Khaki,Male,Operator,A,ZY,2/13/2014
527,Joshua,Jose,Hall,jhallem@odnoklassniki.ru,6140 Dwight Circle,323 Burning Wood Junction,Hagtna,96930,Guam Drivers License,6307149745,7/6/1981,3/27/2017,6.579,261.88,Green,Red,Male,Chauffeur,A,Z,4/8/2004
528,Joan,Lois,Oliver,loliveren@desdev.cn,8826 Ridgeview Circle,75957 Logan Plaza,Umatac,96923,Guam ID Card,2896079997,2/7/1937,9/29/1926,7.814,272.3,Turquoise,Maroon,Female,Master,ABCD,ZYX,8/23/2003
529,Gregory,Randy,Simpson,rsimpsoneo@fda.gov,533 Carey Hill,48 Blaine Terrace,Inarajan,96917,Guam Drivers License,8522618725,9/1/1988,10/6/1931,5.316,120.27,Maroon,Fuscia,Male,Chauffeur,A,Z,12/16/1980
530,Alan,Nicholas,Bailey,nbaileyep@uol.com.br,40 Cascade Alley,940 Gulseth Avenue,Inarajan,96915,Guam Drivers License,4357576285,9/13/1919,3/3/1933,4.05,271.66,Goldenrod,Crimson,Male,Chauffeur,ABCDE,Z,3/29/1956
531,Denise,Julia,Stone,jstoneeq@pcworld.com,4840 Killdeer Drive,3 Steensland Circle,Agana Hts.,96914,Guam ID Card,2983112777,3/23/1928,7/18/1933,7.052,133.74,Crimson,Indigo,Female,Master,A,Z,8/3/1980
532,Brenda,Theresa,Dixon,tdixoner@squarespace.com,0834 Lake View Trail,7524 Almo Alley,Dededo,96923,Guam Drivers License,1313105735,4/30/1969,5/21/1977,7.846,363.22,Maroon,Khaki,Female,Operator,AB,ZY,3/20/1953
533,Dennis,Samuel,Dunn,sdunnes@unesco.org,2222 Nevada Junction,3874 Talisman Park,Chalan Pago/Ordot,96930,Guam ID Card,9635925101,9/19/1992,1/17/1987,4.66,273.36,Yellow,Teal,Male,Operator,ABC,ZY,2/25/1960
534,Jessica,Rebecca,Riley,rrileyet@clickbank.net,54882 Oakridge Trail,8279 Mcbride Street,Yona,96912,Guam ID Card,4983202891,3/27/1947,4/30/1998,6.874,120.66,Puce,Pink,Female,Master,AB,ZYX,5/24/1998
535,Ernest,John,Smith,jsmitheu@tumblr.com,681 Straubel Drive,1 Brickson Park Circle,Mongmong/Toto/Maite,96910,Guam Drivers License,7006874837,5/5/1953,5/26/1934,6.248,151.96,Orange,Pink,Male,Operator,ABCDE,ZYX,3/14/1951
536,Thomas,Justin,Perkins,jperkinsev@live.com,70275 Kropf Road,2060 Bellgrove Crossing,Dededo,96914,Guam ID Card,5700532039,11/8/1938,9/20/1982,4.773,167.14,Red,Turquoise,Male,Chauffeur,ABCD,Z,11/14/1991
537,Tammy,Karen,Nichols,knicholsew@geocities.jp,6741 Division Court,0461 Barby Terrace,Talofofo,96912,Guam Drivers License,6511319898,1/4/1977,12/24/2002,5.365,271.31,Pink,Crimson,Female,Operator,A,ZY,7/11/1995
538,Aaron,Mark,Watson,mwatsonex@ezinearticles.com,38668 East Lane,95045 Summit Point,Dededo,96932,Guam Drivers License,3092263574,8/12/1950,4/23/1977,7.405,103.38,Fuscia,Purple,Male,Operator,A,ZY,9/8/1981
539,Judy,Carolyn,Cox,ccoxey@newyorker.com,6930 Northview Place,499 Forster Drive,Santa Rita,96923,Guam ID Card,2457172424,2/5/1929,6/23/1942,5.965,181.83,Maroon,Violet,Female,Master,AB,Z,12/29/2002
540,Edward,Charles,Jones,cjonesez@columbia.edu,0 5th Junction,26483 Hoard Center,Tamuning,96913,Guam ID Card,1968834918,3/1/2003,4/11/1945,7.823,109.13,Pink,Orange,Male,Master,ABC,ZYX,9/21/1988
541,Teresa,Sharon,Hawkins,shawkinsf0@php.net,4983 Corscot Place,42002 Kingsford Point,Merizo,96911,Guam ID Card,6194297293,12/27/2005,3/10/1937,7.705,201.15,Purple,Turquoise,Female,Operator,ABCDE,ZY,8/6/1980
542,Jack,Nicholas,Spencer,nspencerf1@nationalgeographic.com,336 Sunnyside Circle,8435 Stoughton Alley,Asan/Maina,96923,Guam Drivers License,10512160778,7/15/1965,6/3/2015,6.991,357.7,Aquamarine,Violet,Male,Chauffeur,ABCD,ZYX,1/14/1956
543,Kenneth,Shawn,Murphy,smurphyf2@furl.net,835 Coolidge Avenue,5 Marcy Street,Chalan Pago/Ordot,96916,Guam ID Card,6671043209,7/10/1986,3/23/1961,5.013,277.44,Pink,Crimson,Male,Master,ABCDE,ZYX,6/21/1986
544,Paula,Marie,Adams,madamsf3@reverbnation.com,45 Sutteridge Parkway,2205 Judy Parkway,Yigo,96921,Guam ID Card,9915070262,5/5/1973,10/31/1933,7.627,295.33,Indigo,Puce,Female,Chauffeur,ABC,ZYX,5/6/1986
545,Lillian,Frances,Nelson,fnelsonf4@whitehouse.gov,044 Dwight Avenue,011 Badeau Street,Agat,96916,Guam ID Card,10056149927,2/28/1967,7/14/1977,7.551,287.49,Aquamarine,Khaki,Female,Chauffeur,AB,Z,6/22/1998
546,Lillian,Margaret,Grant,mgrantf5@sbwire.com,7 Sundown Lane,79812 Ridgeway Pass,Hagtna,96914,Guam ID Card,3944119839,3/4/1966,4/3/1980,5.158,143.5,Aquamarine,Yellow,Female,Chauffeur,ABC,Z,9/19/1982
547,Kimberly,Susan,Dunn,sdunnf6@sohu.com,56163 Becker Junction,72 Longview Pass,inajana,96929,Guam ID Card,4983282903,8/23/2011,2/10/2011,6.969,302.97,Turquoise,Green,Female,Master,AB,Z,12/21/1955
548,Alice,Ruby,Hanson,rhansonf7@google.com,9461 Hoard Street,02 Westerfield Way,Talofofo,96913,Guam Drivers License,8874351911,7/25/1947,11/2/1978,7.272,75.41,Fuscia,Aquamarine,Female,Operator,ABCD,Z,5/8/1962
549,Ruth,Jane,Cunningham,jcunninghamf8@gravatar.com,049 Hoffman Avenue,0 Rieder Lane,Chalan Pago/Ordot,96923,Guam ID Card,4706525147,7/1/1969,1/9/1959,6.72,257.85,Goldenrod,Turquoise,Female,Chauffeur,ABCD,ZY,9/19/2007
550,Susan,Norma,Cunningham,ncunninghamf9@woothemes.com,580 Hanover Park,22521 Center Road,Talofofo,96927,Guam Drivers License,6515873169,7/16/1928,1/7/1971,7.594,306.05,Yellow,Indigo,Female,Master,ABCD,ZY,6/22/2005
551,Christina,Susan,Austin,saustinfa@businesswire.com,00 Messerschmidt Parkway,74 Oak Valley Junction,Hagtna,96910,Guam Drivers License,8464116246,1/20/1939,11/21/1989,4.163,215.71,Green,Purple,Female,Operator,ABCDE,Z,11/24/1950
552,Judy,Judy,Hamilton,jhamiltonfb@mlb.com,02471 Grasskamp Drive,0471 Arkansas Junction,Merizo,96911,Guam Drivers License,2044195311,11/4/1958,7/24/1940,6.094,105.08,Crimson,Green,Female,Operator,ABC,ZYX,2/5/2013
553,Bonnie,Lillian,Bryant,lbryantfc@prlog.org,4468 Rieder Circle,138 Luster Point,Yona,96927,Guam ID Card,8939958868,12/4/1961,7/22/2013,4.113,102.19,Mauv,Fuscia,Female,Chauffeur,ABC,ZY,2/18/1984
554,Paula,Amanda,Griffin,agriffinfd@newyorker.com,22 Manufacturers Terrace,24 American Terrace,Santa Rita,96926,Guam ID Card,6037170368,10/14/1989,3/8/1925,6.52,227.46,Green,Violet,Female,Operator,ABCDE,Z,7/14/1969
555,Larry,Mark,Crawford,mcrawfordfe@drupal.org,21 Sunnyside Street,80 Scott Point,Asan/Maina,96918,Guam Drivers License,4909173635,6/16/1991,4/7/1942,5.403,116.21,Puce,Pink,Male,Master,ABCD,ZY,1/15/2007
556,Denise,Paula,Woods,pwoodsff@oakley.com,92838 Corscot Court,4 Sutherland Point,Agat,96932,Guam ID Card,6186123980,7/10/2011,5/8/1925,4.235,148.61,Purple,Maroon,Female,Chauffeur,ABC,ZY,4/7/2003
557,Marilyn,Christine,Bailey,cbaileyfg@wufoo.com,310 Hayes Avenue,9724 Dryden Circle,Hagtna,96927,Guam ID Card,4374858419,7/25/1990,2/17/2011,5.446,359.37,Goldenrod,Blue,Female,Chauffeur,ABC,Z,1/17/1989
558,Rachel,Christina,Henry,chenryfh@amazon.co.uk,459 La Follette Circle,77 Lawn Road,Agat,96932,Guam ID Card,2124032060,1/27/1931,7/24/1997,7.531,225.23,Teal,Goldenrod,Female,Chauffeur,ABC,ZY,12/26/2013
559,Henry,Scott,Foster,sfosterfi@java.com,952 Green Ridge Avenue,0 Manitowish Hill,Hagtna,96922,Guam Drivers License,10224164798,9/1/1978,12/26/1980,5.915,193.0,Green,Khaki,Male,Operator,ABC,Z,6/8/1963
560,Rebecca,Debra,Stone,dstonefj@newsvine.com,2 Meadow Vale Terrace,09 Pawling Plaza,Talofofo,96913,Guam Drivers License,11206219700,11/3/2009,11/5/1928,4.909,93.26,Orange,Khaki,Female,Chauffeur,ABC,ZY,4/21/1953
561,Jonathan,Randy,Watkins,rwatkinsfk@answers.com,41615 Longview Pass,43 Continental Trail,Agana Hts.,96915,Guam ID Card,5978605765,10/23/2012,12/7/1969,7.143,236.89,Orange,Puce,Male,Operator,A,Z,12/3/2013
562,Kathleen,Kathleen,Dunn,kdunnfl@squarespace.com,3939 Bay Parkway,4647 Clyde Gallagher Point,Mangilao,96931,Guam Drivers License,7485051936,11/6/1942,4/10/1986,6.736,367.47,Pink,Teal,Female,Operator,ABC,Z,2/17/1998
563,Mary,Jean,Romero,jromerofm@dailymail.co.uk,064 Trailsway Parkway,73905 Hovde Hill,Santa Rita,96911,Guam Drivers License,2046005259,10/17/1936,5/30/1966,4.161,233.97,Red,Goldenrod,Female,Master,ABCDE,Z,1/31/2012
564,Diane,Judith,Black,jblackfn@umich.edu,09 Pond Parkway,48512 Superior Circle,Dededo,96915,Guam ID Card,3674590433,1/7/1920,4/6/1920,6.073,189.68,Turquoise,Goldenrod,Female,Chauffeur,A,ZYX,7/15/1970
565,Jerry,Jeremy,Ross,jrossfo@weebly.com,78249 Bartelt Terrace,297 Westport Crossing,Yigo,96914,Guam Drivers License,9049566252,2/13/1917,5/22/1989,6.26,161.13,Aquamarine,Orange,Male,Chauffeur,AB,ZY,10/28/2006
566,Robin,Wanda,Brown,wbrownfp@ibm.com,97 Shelley Street,466 Drewry Pass,Piti,96915,Guam Drivers License,2567967327,10/14/1943,5/6/1938,7.175,87.81,Turquoise,Blue,Female,Master,A,Z,12/16/2006
567,Margaret,Kathleen,Morales,kmoralesfq@salon.com,9621 Carioca Street,2 Cherokee Terrace,Mangilao,96917,Guam Drivers License,1205584374,1/4/2009,2/28/1936,4.53,176.22,Aquamarine,Puce,Female,Operator,ABC,Z,4/14/1992
568,Sandra,Ashley,Romero,aromerofr@salon.com,7 Menomonie Avenue,03 Derek Point,Agat,96923,Guam Drivers License,4499338707,1/12/2014,6/23/1953,6.918,246.01,Turquoise,Orange,Female,Operator,ABCDE,ZY,11/17/1952
569,Juan,Philip,Howard,phowardfs@un.org,3 Johnson Way,45 Towne Crossing,Agat,96926,Guam Drivers License,3715200521,11/28/1952,6/8/1942,4.615,320.38,Khaki,Puce,Male,Operator,AB,Z,7/8/2011
570,Roy,Aaron,Morrison,amorrisonft@oakley.com,0762 Vahlen Road,0 Eliot Point,Piti,96916,Guam Drivers License,6252942262,8/1/1991,11/2/2006,5.717,194.08,Mauv,Puce,Male,Operator,A,ZYX,9/24/1977
571,Rose,Laura,Coleman,lcolemanfu@msn.com,3 Eagan Trail,817 Clemons Plaza,Mangilao,96910,Guam Drivers License,4640221306,3/26/1979,2/13/1945,7.806,327.81,Khaki,Crimson,Female,Chauffeur,ABCDE,ZY,12/22/1951
572,Michael,Dennis,Little,dlittlefv@behance.net,40 Almo Point,4845 Evergreen Parkway,inajana,96914,Guam ID Card,10936755224,3/11/1964,11/13/1940,7.965,101.95,Teal,Indigo,Male,Operator,ABC,ZYX,6/30/1977
573,Heather,Jessica,Gibson,jgibsonfw@acquirethisname.com,7 Butternut Alley,92936 Jackson Park,Dededo,96932,Guam ID Card,7902422766,11/14/1967,7/10/1935,7.176,315.34,Purple,Orange,Female,Operator,ABCD,ZYX,5/20/1990
574,Judith,Joyce,Simpson,jsimpsonfx@biglobe.ne.jp,3413 Hallows Road,51 Bashford Hill,Agana Hts.,96912,Guam ID Card,3900102461,9/20/2005,8/15/1944,6.212,248.8,Mauv,Red,Female,Operator,A,ZY,5/8/2008
575,Mark,Jose,Sullivan,jsullivanfy@storify.com,049 Merrick Circle,6 Warbler Crossing,Chalan Pago/Ordot,96921,Guam Drivers License,10182424361,11/19/1916,2/25/1920,4.968,218.75,Teal,Teal,Male,Chauffeur,ABC,ZYX,11/21/1959
576,Amanda,Evelyn,Welch,ewelchfz@ucsd.edu,8533 Bayside Point,29 Cherokee Court,Asan/Maina,96918,Guam ID Card,4661192590,9/19/1977,10/19/2014,4.632,99.99,Turquoise,Puce,Female,Operator,ABCD,ZY,8/23/1963
577,Fred,Kevin,Bailey,kbaileyg0@loc.gov,6829 Butternut Avenue,1609 Commercial Lane,Yigo,96925,Guam Drivers License,5786466694,9/11/2004,2/18/1923,7.105,154.49,Orange,Violet,Male,Chauffeur,ABC,ZYX,1/27/1988
578,Annie,Kathleen,Tucker,ktuckerg1@barnesandnoble.com,4 Waubesa Plaza,51 Fair Oaks Terrace,Santa Rita,96918,Guam ID Card,2784751132,2/20/1964,1/30/1925,5.186,272.85,Purple,Indigo,Female,Chauffeur,ABC,ZYX,8/6/1985
579,Daniel,Wayne,West,wwestg2@multiply.com,33 Porter Drive,861 Parkside Park,Yigo,96911,Guam Drivers License,2543428695,7/6/1949,10/13/1992,5.562,195.73,Pink,Puce,Male,Master,AB,ZYX,6/3/1969
580,William,Jason,Burke,jburkeg3@theatlantic.com,825 Thackeray Junction,070 Nelson Way,Tamuning,96919,Guam ID Card,3628898200,7/3/1985,3/28/1968,5.359,140.14,Fuscia,Red,Male,Master,ABCD,ZYX,1/12/1998
581,Kevin,Paul,Gutierrez,pgutierrezg4@ycombinator.com,5572 La Follette Drive,1658 Mariners Cove Street,Mangilao,96926,Guam ID Card,2749739043,1/9/1931,10/1/1952,5.553,270.5,Goldenrod,Goldenrod,Male,Operator,A,ZY,2/8/1966
582,Annie,Susan,Howard,showardg5@soup.io,21470 Mosinee Plaza,33225 Kim Plaza,Inarajan,96925,Guam Drivers License,3093941818,3/21/1973,2/27/1934,4.751,349.83,Blue,Maroon,Female,Chauffeur,ABCDE,Z,3/3/2012
583,Janet,Donna,James,djamesg6@nasa.gov,793 South Way,8189 Golf View Junction,Chalan Pago/Ordot,96917,Guam Drivers License,3705764906,11/12/1928,12/2/1935,5.902,204.39,Mauv,Teal,Female,Master,A,Z,10/31/1958
584,Juan,Sean,Jenkins,sjenkinsg7@ft.com,93090 Mayfield Circle,93 Hansons Terrace,Talofofo,96923,Guam Drivers License,10823068560,2/7/1927,5/28/1920,7.069,273.09,Teal,Purple,Male,Operator,ABCD,Z,7/5/1975
585,Benjamin,Bruce,Lynch,blynchg8@ezinearticles.com,3514 Hagan Junction,89 Mcbride Crossing,Agana Hts.,96926,Guam Drivers License,2224749499,9/28/1995,5/16/1994,7.39,106.72,Orange,Fuscia,Male,Chauffeur,ABCDE,Z,4/21/1990
586,Angela,Betty,Little,blittleg9@altervista.org,776 Kropf Center,225 3rd Circle,Santa Rita,96932,Guam ID Card,11162620634,2/2/1921,3/8/1949,7.342,98.23,Violet,Puce,Female,Master,ABC,ZYX,9/25/1955
587,Jose,Bobby,Chapman,bchapmanga@feedburner.com,3 Canary Circle,09746 Elgar Crossing,Agat,96925,Guam ID Card,4392886010,12/11/2014,5/22/1963,4.288,295.28,Yellow,Crimson,Male,Master,ABC,ZY,4/24/1984
588,Clarence,Clarence,Hawkins,chawkinsgb@phpbb.com,7 Glacier Hill Trail,39 Oak Way,Mongmong/Toto/Maite,96929,Guam ID Card,9808929585,11/7/2006,12/9/1922,4.82,155.03,Purple,Violet,Male,Chauffeur,ABCDE,ZY,4/25/2013
589,Carol,Marie,George,mgeorgegc@walmart.com,33507 Westerfield Trail,124 Crest Line Lane,Piti,96918,Guam Drivers License,5276708362,4/17/1978,10/23/1931,7.801,94.14,Orange,Green,Female,Operator,ABC,Z,9/17/1970
590,Patricia,Lori,Richardson,lrichardsongd@nature.com,6520 Sullivan Circle,49575 Basil Junction,Agana Hts.,96932,Guam ID Card,7467086673,6/21/1992,10/30/1982,6.439,159.74,Yellow,Puce,Female,Operator,ABCDE,ZYX,6/27/2011
591,Mark,Russell,Bryant,rbryantge@ezinearticles.com,3717 Rieder Park,021 Goodland Road,Chalan Pago/Ordot,96931,Guam Drivers License,8166975063,7/15/1962,5/13/2002,7.683,127.38,Aquamarine,Puce,Male,Master,AB,Z,8/13/1993
592,Jean,Donna,Fernandez,dfernandezgf@typepad.com,3143 Morrow Alley,09418 Badeau Park,Yigo,96916,Guam ID Card,3745730516,6/26/2005,8/30/1988,5.147,157.13,Purple,Yellow,Female,Operator,A,ZY,4/11/2008
593,Joan,Cynthia,Stevens,cstevensgg@blogs.com,271 Talisman Parkway,25 Pond Junction,Asan/Maina,96918,Guam ID Card,5843609639,12/10/1932,8/22/2017,4.28,257.31,Khaki,Red,Female,Chauffeur,ABC,ZYX,4/20/1975
594,Ann,Carol,Turner,cturnergh@digg.com,5 Merrick Drive,720 Trailsway Pass,Agana Hts.,96927,Guam Drivers License,8339570141,10/4/1937,9/8/2002,4.723,225.82,Turquoise,Goldenrod,Female,Operator,ABC,Z,2/7/2014
595,Steven,Christopher,Ortiz,cortizgi@cdc.gov,63132 Lukken Crossing,22084 Petterle Hill,Tamuning,"",Guam Drivers License,4611205690,6/18/1939,5/2/1974,5.416,88.68,Violet,Purple,Male,Operator,ABCD,Z,5/8/1955
596,Lois,Doris,Griffin,dgriffingj@ihg.com,03 Mandrake Center,870 Sommers Point,Agana Hts.,96927,Guam ID Card,9880890010,12/21/1933,7/20/1978,4.01,263.25,Indigo,Turquoise,Female,Chauffeur,ABCD,ZY,5/18/1997
597,Frances,Lois,Cole,lcolegk@wikia.com,1 Thompson Plaza,24 Mesta Alley,Chalan Pago/Ordot,96912,Guam ID Card,3404322309,9/9/1926,1/7/2015,7.698,231.26,Yellow,Purple,Female,Chauffeur,ABCD,ZY,5/6/2010
598,James,Willie,Rivera,wriveragl@boston.com,2659 Raven Trail,36 Westridge Street,Asan/Maina,96915,Guam ID Card,10551814343,5/14/1961,3/31/1993,6.224,178.46,Orange,Goldenrod,Male,Operator,ABCDE,ZYX,1/22/1965
599,Gerald,Jimmy,Roberts,jrobertsgm@cnbc.com,76 Amoth Trail,07837 Miller Parkway,Umatac,96931,Guam ID Card,5988116527,1/20/1935,9/17/1923,7.534,179.62,Red,Puce,Male,Chauffeur,AB,ZY,8/5/1954
600,Sarah,Donna,Ward,dwardgn@spiegel.de,3 Vera Place,29 Riverside Parkway,Umatac,96913,Guam Drivers License,9246610987,12/14/1977,4/26/2002,4.996,307.64,Maroon,Crimson,Female,Chauffeur,A,Z,3/16/1992
601,Billy,Larry,Price,lpricego@fema.gov,99 Lakeland Point,2821 Transport Road,Chalan Pago/Ordot,96923,Guam Drivers License,8380282162,3/25/1945,10/23/1930,4.312,291.03,Violet,Yellow,Male,Chauffeur,ABC,ZYX,12/25/1978
602,Lori,Jennifer,Ellis,jellisgp@miitbeian.gov.cn,242 Clyde Gallagher Plaza,84127 Alpine Parkway,Piti,96913,Guam ID Card,9149612763,1/21/1973,10/29/1987,6.419,114.87,Maroon,Green,Female,Master,ABCDE,ZY,5/19/1962
603,Rebecca,Lori,Ortiz,lortizgq@uiuc.edu,69581 Namekagon Road,3228 Westridge Place,Agat,96923,Guam ID Card,4335701600,11/23/1979,10/26/2004,6.872,228.23,Crimson,Violet,Female,Operator,AB,ZYX,10/29/2005
604,Rachel,Nancy,Kelley,nkelleygr@histats.com,6574 Doe Crossing Lane,722 Granby Alley,Yigo,96927,Guam ID Card,1262220387,2/8/2004,6/2/1970,4.23,263.57,Aquamarine,Pink,Female,Master,ABC,Z,10/12/1985
605,Bonnie,Heather,Morrison,hmorrisongs@myspace.com,9 Coleman Plaza,12 Esch Junction,Tamuning,96930,Guam ID Card,3166927951,4/11/1968,11/3/1979,4.746,245.13,Khaki,Aquamarine,Female,Master,ABCD,ZY,2/7/1988
606,Sean,Wayne,Jenkins,wjenkinsgt@wufoo.com,6 Boyd Terrace,2818 Hagan Crossing,Barrigada,96922,Guam ID Card,10741638482,2/4/1987,8/10/1953,6.1,154.17,Purple,Turquoise,Male,Chauffeur,ABCD,ZY,6/20/1989
607,Jonathan,Albert,Peters,apetersgu@hc360.com,68115 Jackson Hill,74031 East Avenue,Dededo,96911,Guam ID Card,6782236414,7/30/2007,11/12/1969,6.317,98.74,Pink,Goldenrod,Male,Master,A,ZY,10/23/1994
608,Bonnie,Dorothy,Castillo,dcastillogv@dedecms.com,855 Hudson Circle,23535 Vernon Lane,Agana Hts.,96916,Guam Drivers License,9304890900,7/5/1977,1/14/1976,4.247,335.88,Pink,Red,Female,Master,ABCDE,Z,3/3/2008
609,Dorothy,Sarah,Payne,spaynegw@statcounter.com,5 Chinook Place,77507 Haas Avenue,Agana Hts.,96921,Guam Drivers License,5122366872,3/15/2006,10/21/1979,4.686,77.53,Aquamarine,Violet,Female,Master,AB,ZYX,6/14/1953
610,Shawn,Nicholas,Ford,nfordgx@dropbox.com,2163 Parkside Point,48315 Nancy Way,Dededo,96927,Guam ID Card,1471031821,9/15/1992,8/10/2016,7.266,79.57,Mauv,Crimson,Male,Master,ABCD,ZYX,10/12/2015
611,Kathy,Norma,Harvey,nharveygy@sitemeter.com,7008 Monica Street,53884 Rusk Circle,Chalan Pago/Ordot,96925,Guam Drivers License,6641446128,9/19/1976,6/27/1935,6.551,342.44,Khaki,Yellow,Female,Master,A,Z,7/20/1985
612,Carlos,Gerald,Fox,gfoxgz@infoseek.co.jp,7643 Toban Parkway,85 Dryden Avenue,Inarajan,96925,Guam Drivers License,9033422533,3/22/1933,5/5/1937,5.77,348.35,Teal,Maroon,Male,Operator,ABCDE,ZYX,5/16/1999
613,Stephen,Jeffrey,Meyer,jmeyerh0@acquirethisname.com,59 Lindbergh Pass,44812 Esch Crossing,Mongmong/Toto/Maite,96923,Guam Drivers License,7343848886,5/15/1983,2/21/2001,7.39,322.65,Crimson,Fuscia,Male,Chauffeur,ABC,ZYX,5/16/1976
614,Timothy,Louis,Bell,lbellh1@hud.gov,718 Buell Road,8 Northview Trail,Tamuning,96916,Guam ID Card,10142763910,10/4/2011,2/25/2014,7.736,90.59,Green,Blue,Male,Operator,ABCDE,ZYX,3/12/1983
615,Justin,Bobby,Nichols,bnicholsh2@ucla.edu,46544 Main Drive,2228 Clyde Gallagher Court,inajana,96925,Guam ID Card,7726679528,6/30/1916,6/21/1998,4.322,306.15,Red,Teal,Male,Master,AB,ZY,4/3/1978
616,Eric,Russell,Bryant,rbryanth3@goodreads.com,816 Onsgard Avenue,5635 Corry Pass,Yona,96919,Guam ID Card,6627962018,1/11/1969,6/24/1926,5.264,97.86,Yellow,Violet,Male,Operator,ABC,Z,6/14/2001
617,Henry,Jason,Weaver,jweaverh4@github.com,8675 Bluestem Court,0025 Veith Trail,Agat,96927,Guam Drivers License,10501597493,11/3/1993,12/4/1998,5.257,239.8,Blue,Maroon,Male,Operator,ABC,ZYX,11/2/1995
618,Charles,Gregory,Smith,gsmithh5@wisc.edu,8 Elka Pass,8441 Hoffman Center,Piti,96931,Guam ID Card,1307054053,3/7/1986,7/25/1961,7.893,228.99,Maroon,Red,Male,Master,A,ZY,12/1/1986
619,Bobby,Henry,Hansen,hhansenh6@goo.gl,22 Carpenter Plaza,8112 4th Terrace,Umatac,96912,Guam ID Card,6105777569,6/11/1967,11/20/1977,5.523,150.51,Maroon,Aquamarine,Male,Operator,AB,ZY,4/9/1985
620,Amy,Shirley,Little,slittleh7@redcross.org,18660 Eastwood Center,645 Jackson Terrace,inajana,96929,Guam Drivers License,10595904913,7/10/1923,10/28/1980,4.615,328.81,Turquoise,Green,Female,Master,ABCD,ZYX,1/21/2001
621,Margaret,Laura,Moreno,lmorenoh8@google.de,89125 Orin Court,7 New Castle Avenue,Agana Hts.,96926,Guam ID Card,1418550930,7/1/1946,3/15/2016,5.795,228.98,Puce,Fuscia,Female,Operator,ABCD,Z,10/28/1952
622,David,Brandon,Gordon,bgordonh9@bing.com,9270 Dennis Crossing,09 Shelley Trail,Santa Rita,96910,Guam Drivers License,2111334154,7/2/2003,1/30/1938,7.731,187.86,Green,Orange,Male,Chauffeur,ABC,ZY,12/12/1959
